PolicyIdentifier;ProductName;InitialCharge;AccountName;Currency;IssueDate;NBDate;InvestmentDate;DeferralPeriod;Duration;AnnuityCommencementDate;PremiumPaymentMode;Premium;AmountInvested;WithdrawalMode;ConversionRate;InvestmentProtection;BenefitIncreaseFactor;WithdrawalModeDiscount;Guarantee;AccumulatedWithdrawalAmount;PerformanceBonusAmount;AccountValueBeforeBefore;AccountValueAfterBefore;AccountValue;BaseCapital;FundUnitsBeforeBefore;FundUnitsAfterBefore;FundUnits;NavDate;Nav
195002961;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;48;300;20181001;Single;100000.0;95000.0;monthly;0.04761905;1.0493;1.0;0.0;4996.8;0.0;0.0;90315.09;90315.09;90204.75;104932.8;850.745;850.745;849.7056;20150901;106.16
195002962;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;150808.0;143267.6;monthly;0.05;1.0137;1.0;0.0;7644.0;6370.0;0.0;132067.48;131430.48;131268.98;146510.0;1244.0418;1238.0414;1236.5202;20150901;106.16
195002963;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;250000.0;237500.0;monthly;0.05;1.0138;1.0;0.0;12672.0;10560.0;0.0;218932.93;217876.93;217609.21;242880.0;2062.2921;2052.3449;2049.823;20150901;106.16
195002964;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;240;20141001;Single;150000.0;142500.0;monthly;0.05;1.0138;1.0;0.0;7603.2;6969.6;0.0;129290.6;128657.0;128498.61;145094.4;1217.8843;1211.916;1210.424;20150901;106.16
195002965;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;12;240;20151001;Single;80808.0;76767.6;monthly;0.05263158;1.0163;1.0;0.0;4322.4;0.0;0.0;72974.18;72974.18;72884.33;82125.6;687.3981;687.3981;686.5517;20150901;106.16
195002966;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;300;20141101;Single;1000000.0;950000.0;monthly;0.04;1.0275;1.0;0.0;41100.0;34250.0;0.0;882989.07;879564.07;878508.46;993250.0;8317.5308;8285.2682;8275.3246;20150901;106.16
195002967;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;48;240;20181001;Single;160606.0;152575.7;monthly;0.0625;1.0248;1.0;0.0;10286.4;0.0;0.0;144990.91;144990.91;144808.13;164582.4;1365.7772;1365.7772;1364.0555;20150901;106.16
195002968;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;240;20141001;Single;59471.0;56497.45;monthly;0.05;1.0137;1.0;0.0;3014.4;2763.2;0.0;51260.7;51009.51;50946.71;57524.8;482.8627;480.4965;479.905;20150901;106.16
195002969;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;325583.0;309303.85;yearly;0.05;1.0138;1.0;0.0;16503.8;0.0;0.0;297212.89;297212.89;296849.67;330076.0;2799.6693;2799.6693;2796.2478;20150901;106.16
195002970;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;161616.0;153535.2;yearly;0.05;1.0138;1.0;0.0;8192.3;0.0;0.0;147533.05;147533.05;147352.73;163846.0;1389.7235;1389.7235;1388.025;20150901;106.16
195002972;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;36;264;20171001;Single;250000.0;237500.0;monthly;0.05263158;1.0307;1.0;0.0;13562.4;0.0;0.0;225759.06;225759.06;225480.59;257685.6;2126.5925;2126.5925;2123.9694;20150901;106.16
195002973;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;240;20141001;Single;240000.0;228000.0;monthly;0.05;1.0138;1.0;0.0;12165.6;11151.8;0.0;206864.55;205850.76;205597.33;232160.2;1948.6111;1939.0614;1936.6742;20150901;106.16
195002974;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;24;240;20161101;Single;200000.0;190000.0;quarterly;0.055555556;1.0193;1.0;0.0;11325.2;0.0;0.0;182543.34;182543.34;182317.27;203853.6;1719.5115;1719.5115;1717.382;20150901;106.16
195002975;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;80808.0;76767.6;quarterly;0.05;1.0138;1.0;0.0;4096.0;3072.0;0.0;70745.29;70745.29;70658.41;78848.0;666.4025;666.4025;665.5841;20150901;106.16
195002976;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;78585.0;74655.75;monthly;0.05;1.0136;1.0;0.0;3982.8;3319.0;0.0;68819.73;68487.83;68403.67;76337.0;648.2642;645.1378;644.345;20150901;106.16
195002977;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;0;240;20141001;Single;120000.0;114000.0;monthly;0.05;1.0138;1.0;0.0;6082.8;5575.9;0.0;103432.28;102925.38;102798.68;116080.1;974.3056;969.5307;968.3372;20150901;106.16
195002978;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;54019.0;51318.05;monthly;0.05;1.0134;1.0;0.0;2737.2;2281.0;0.0;47307.22;47079.13;47021.28;52463.0;445.6219;443.4733;442.9284;20150901;106.16
195002979;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;100000.0;95000.0;monthly;0.05;1.0138;1.0;0.0;5068.8;4224.0;0.0;87573.16;87150.76;87043.66;97152.0;824.9167;820.9378;819.929;20150901;106.16
195002980;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;170377.0;161858.15;monthly;0.05;1.0138;1.0;0.0;8636.4;7197.0;0.0;149204.56;148484.86;148302.42;165531.0;1405.4687;1398.6893;1396.9708;20150901;106.16
195002981;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141001;20141001;20141001;48;240;20181001;Single;61323.0;58256.85;yearly;0.0625;1.0248;1.0;0.0;3927.7;0.0;0.0;55360.81;55360.81;55291.02;62843.2;521.4846;521.4846;520.8272;20150901;106.16
195002983;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;50505.0;47979.75;yearly;0.05;1.0138;1.0;0.0;2560.0;0.0;0.0;46104.08;46104.08;46047.73;51200.0;434.2886;434.2886;433.7578;20150901;106.16
195002984;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;300;20141101;Single;48008.0;45607.6;yearly;0.04;1.0275;1.0;0.0;1973.1;0.0;0.0;43835.9;43835.9;43783.47;49327.5;412.9229;412.9229;412.4291;20150901;106.16
195002985;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;240;20191101;Single;191919.0;182323.05;monthly;0.06666667;1.0275;1.0;0.0;13146.0;0.0;0.0;175112.05;175112.05;174889.47;197190.0;1649.5106;1649.5106;1647.414;20150901;106.16
195002986;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;35031.0;33279.45;yearly;0.05;1.0138;1.0;0.0;1775.7;0.0;0.0;31978.46;31978.46;31939.37;35514.0;301.2289;301.2289;300.8607;20150901;106.16
195002987;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;24;240;20161101;Single;65657.0;62374.15;monthly;0.055555556;1.0192;1.0;0.0;3717.6;0.0;0.0;59926.26;59926.26;59852.05;66916.8;564.49;564.49;563.791;20150901;106.16
195002988;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;151231.0;143669.45;monthly;0.05;1.0138;1.0;0.0;7665.6;6388.0;0.0;132437.76;131798.97;131637.03;146924.0;1247.5298;1241.5125;1239.9871;20150901;106.16
195002989;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;252525.0;239898.75;quarterly;0.05;1.0138;1.0;0.0;12800.4;9600.3;0.0;221078.67;221078.67;220807.16;246407.7;2082.5044;2082.5044;2079.9469;20150901;106.16
195002990;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;80808.0;76767.6;monthly;0.05;1.0137;1.0;0.0;4095.6;3413.0;0.0;70766.45;70425.14;70338.61;78499.0;666.6018;663.3868;662.5717;20150901;106.16
195002992;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;24;240;20161101;Single;200000.0;194000.0;monthly;0.055555556;1.0192;1.0210527;0.0;11563.2;0.0;0.0;186386.36;186386.36;186155.54;208137.6;1755.7118;1755.7118;1753.5375;20150901;106.16
195002993;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;200000.0;190000.0;monthly;0.05;1.0138;1.0;0.0;10137.6;8448.0;0.0;175146.33;174301.53;174087.38;194304.0;1649.8336;1641.8758;1639.8585;20150901;106.16
195002994;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;300;20141101;Single;350000.0;339500.0;monthly;0.04;1.0274;1.0210527;0.0;14686.8;12239.0;0.0;315553.21;314329.31;313952.06;354931.0;2972.4304;2960.9016;2957.348;20150901;106.16
195002995;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;24;240;20161101;Single;80413.0;76392.35;yearly;0.055555556;1.0193;1.0;0.0;4553.6;0.0;0.0;73394.28;73394.28;73303.37;81964.8;691.3553;691.3553;690.499;20150901;106.16
195002996;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;61227.0;58165.65;yearly;0.05;1.0138;1.0;0.0;3103.5;0.0;0.0;55891.77;55891.77;55823.46;62070.0;526.4862;526.4862;525.8427;20150901;106.16
195002997;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;80000.0;76000.0;monthly;0.05;1.0137;1.0;0.0;4054.8;3379.0;0.0;70058.69;69720.79;69635.12;77717.0;659.9349;656.752;655.945;20150901;106.16
195002998;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;300;20191101;Single;116000.0;110200.0;yearly;0.05;1.055;1.0;0.0;6119.0;0.0;0.0;105886.11;105886.11;105756.1;122380.0;997.42;997.42;996.1954;20150901;106.16
195002999;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;48;240;20181101;Single;136355.0;129537.25;monthly;0.0625;1.0247;1.0;0.0;8732.4;0.0;0.0;124428.84;124428.84;124272.21;139718.4;1172.0878;1172.0878;1170.6124;20150901;106.16
195003001;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;264;20141101;Single;484848.0;460605.6;monthly;0.045454547;1.0193;1.0;0.0;22462.8;18719.0;0.0;426196.27;424324.38;423808.53;475462.6;4014.6597;3997.0269;3992.1678;20150901;106.16
195003002;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;484848.0;460605.6;monthly;0.05;1.0138;1.0;0.0;24576.0;20480.0;0.0;424596.75;422548.75;422029.56;471040.0;3999.5926;3980.301;3975.4103;20150901;106.16
195003003;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;36;240;20171101;Single;150482.0;142957.9;monthly;0.05882353;1.0219;1.0;0.0;9045.6;0.0;0.0;137334.63;137334.63;137163.24;153775.2;1293.657;1293.657;1292.0426;20150901;106.16
195003004;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;300;20191101;Single;366175.0;347866.25;monthly;0.05;1.055;1.0;0.0;19315.2;0.0;0.0;334248.71;334248.71;333838.32;386304.0;3148.5372;3148.5372;3144.6714;20150901;106.16
195003006;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;228;20141101;Single;160000.0;152000.0;yearly;0.05263158;1.011;1.0;0.0;8513.6;0.0;0.0;146048.01;146048.01;145868.51;161758.4;1375.7348;1375.7348;1374.044;20150901;106.16
195003008;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;50000.0;47500.0;yearly;0.05;1.0138;1.0;0.0;2534.5;0.0;0.0;45643.07;45643.07;45587.29;50690.0;429.946;429.946;429.4206;20150901;106.16
195003010;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;24;240;20161101;Single;161616.0;156767.52;monthly;0.055555556;1.0193;1.0210527;0.0;9344.4;0.0;0.0;150615.11;150615.11;150428.57;168199.2;1418.7557;1418.7557;1416.9986;20150901;106.16
195003011;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;120;300;20241101;Single;140671.0;133637.45;yearly;0.06666667;1.055;1.0;0.0;9893.8;0.0;0.0;128345.72;128345.72;128181.95;148407.0;1208.9838;1208.9838;1207.4411;20150901;106.16
195003012;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;300;20191101;Single;202020.0;191919.0;monthly;0.05;1.0549;1.0;0.0;10656.0;0.0;0.0;184406.17;184406.17;184179.75;213120.0;1737.0589;1737.0589;1734.9261;20150901;106.16
195003015;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;93000.0;88350.0;monthly;0.05;1.0137;1.0;0.0;4713.6;3928.0;0.0;81443.33;81050.53;80950.95;90344.0;767.1753;763.4752;762.5372;20150901;106.16
195003016;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;131452.0;124879.4;quarterly;0.05;1.0138;1.0;0.0;6663.2;4997.4;0.0;115082.82;115082.82;114941.49;128266.6;1084.0507;1084.0507;1082.7194;20150901;106.16
195003017;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;22066.0;20962.7;quarterly;0.05;1.0137;1.0;0.0;1118.4;838.8;0.0;19318.92;19318.92;19295.2;21529.2;181.9793;181.9793;181.7558;20150901;106.16
195003018;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;123318.0;117152.1;monthly;0.05;1.0138;1.0;0.0;6250.8;5209.0;0.0;107993.45;107472.55;107340.5;119807.0;1017.2706;1012.3639;1011.12;20150901;106.16
195003019;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;240;20191101;Single;150000.0;142500.0;yearly;0.06666667;1.0275;1.0;0.0;10275.0;0.0;0.0;136864.03;136864.03;136690.08;154125.0;1289.2241;1289.2241;1287.5855;20150901;106.16
195003020;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;12;240;20151101;Single;185000.0;175750.0;monthly;0.05263158;1.0164;1.0;0.0;9896.4;0.0;0.0;168866.74;168866.74;168659.06;188031.6;1590.6814;1590.6814;1588.7251;20150901;106.16
195003021;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;342482.0;337344.77;monthly;0.05;1.0138;1.0368421;0.0;18000.0;15000.0;0.0;310971.57;309471.57;309091.31;345000.0;2929.2725;2915.1429;2911.5609;20150901;106.16
195003023;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;171717.0;163131.15;yearly;0.05;1.0138;1.0;0.0;8704.3;0.0;0.0;156753.85;156753.85;156562.28;174086.0;1476.5811;1476.5811;1474.7766;20150901;106.16
195003024;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;12;288;20151101;Single;150000.0;142500.0;monthly;0.04347826;1.0297;1.0;0.0;6715.2;0.0;0.0;136950.95;136950.95;136785.8;154449.6;1290.0429;1290.0429;1288.4872;20150901;106.16
195003025;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;132;240;20251101;Single;157670.0;149786.5;monthly;0.11111111;1.0275;1.0;0.0;18000.0;0.0;0.0;143686.64;143686.64;143485.97;162000.0;1353.4913;1353.4913;1351.6011;20150901;106.16
195003027;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;140576.0;133547.2;monthly;0.05;1.0138;1.0;0.0;7125.6;5938.0;0.0;123106.79;122512.99;122362.46;136574.0;1159.6344;1154.041;1152.623;20150901;106.16
195003028;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;240;20191101;Single;227747.0;216359.65;monthly;0.06666667;1.0275;1.0;0.0;15600.0;0.0;0.0;207802.5;207802.5;207538.38;234000.0;1957.4463;1957.4463;1954.9584;20150901;106.16
195003029;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;72;240;20201101;Single;60356.0;57338.2;monthly;0.071428575;1.0274;1.0;0.0;4429.2;0.0;0.0;55063.26;55063.26;54992.54;62008.8;518.6818;518.6818;518.0156;20150901;106.16
195003030;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;87037.0;82685.15;monthly;0.05;1.0136;1.0;0.0;4411.2;3676.0;0.0;76221.64;75854.04;75760.83;84548.0;717.9883;714.5256;713.6476;20150901;106.16
195003031;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;240;20191101;Single;272969.0;264779.93;yearly;0.06666667;1.0275;1.0210527;0.0;19092.0;0.0;0.0;254307.82;254307.82;253984.59;286380.0;2395.5145;2395.5145;2392.4698;20150901;106.16
195003032;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;0;240;20141201;Single;220000.0;213400.0;monthly;0.05;1.0137;1.0210527;0.0;11385.6;8539.2;0.0;195045.38;194096.57;193857.84;219172.8;1837.2775;1828.34;1826.0912;20150901;106.16
195003033;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;50000.0;47500.0;yearly;0.05;1.0138;1.0;0.0;2534.5;0.0;0.0;45643.07;45643.07;45587.29;50690.0;429.946;429.946;429.4206;20150901;106.16
195003034;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;240;20191101;Single;60606.0;57575.7;yearly;0.06666667;1.0275;1.0;0.0;4151.5;0.0;0.0;55298.54;55298.54;55228.26;62272.5;520.8981;520.8981;520.2361;20150901;106.16
195003035;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;200000.0;190000.0;monthly;0.05;1.0138;1.0;0.0;10137.6;8448.0;0.0;175146.33;174301.53;174087.38;194304.0;1649.8336;1641.8758;1639.8585;20150901;106.16
195003036;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;48;300;20181101;Single;108784.0;103344.8;monthly;0.04761905;1.0494;1.0;0.0;5436.0;0.0;0.0;99306.66;99306.66;99185.49;114156.0;935.4433;935.4433;934.3019;20150901;106.16
195003037;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;300;20191101;Single;303030.0;287878.5;monthly;0.05;1.0549;1.0;0.0;15984.0;0.0;0.0;276609.25;276609.25;276269.64;319680.0;2605.5883;2605.5883;2602.3892;20150901;106.16
195003038;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;458500.0;435575.0;quarterly;0.05;1.0138;1.0;0.0;23241.2;17430.9;0.0;401404.07;401404.07;400911.11;447393.1;3781.1235;3781.1235;3776.4799;20150901;106.16
195003039;RVATp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;0;240;20141101;Single;100000.0;95000.0;monthly;0.05;1.0138;1.0;0.0;5068.8;4224.0;0.0;87573.16;87150.76;87043.66;97152.0;824.9167;820.9378;819.929;20150901;106.16
195003040;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;60;240;20191101;Single;150000.0;142500.0;monthly;0.06666667;1.0274;1.0;0.0;10274.4;0.0;0.0;136864.05;136864.05;136690.09;154116.0;1289.2243;1289.2243;1287.5856;20150901;106.16
195003041;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;36;300;20171201;Single;103206.0;98045.7;yearly;0.045454547;1.044;1.0;0.0;4897.5;0.0;0.0;93038.58;93038.58;92925.54;107745.0;876.3996;876.3996;875.3348;20150901;106.16
195003042;RVATp_14;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;0;240;20141201;Single;110083.0;104578.85;monthly;0.05;0.9998;1.0;0.0;5503.2;4127.4;0.0;95635.57;95176.97;95060.11;105936.6;900.8626;896.5427;895.4419;20150901;106.16
195003043;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141101;20141101;20141101;144;300;20261101;Single;61564.0;58485.8;quarterly;0.07692308;1.055;1.0;0.0;4996.0;0.0;0.0;56153.66;56153.66;56080.34;64948.0;528.9531;528.9531;528.2624;20150901;106.16
195003044;RVATp_14;0.05;BFI Swiss TargetVol 5%;CHF;20150101;20150101;20150101;0;240;20150101;Single;327000.0;310650.0;yearly;0.05;1.0;1.0;0.0;16350.0;0.0;0.0;297437.59;297437.59;297074.48;327000.0;2801.7859;2801.7859;2798.3655;20150901;106.16
195003046;RVATAp_13;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;84;288;20211201;Single;200000.0;190000.0;monthly;0.05882353;1.0495;1.0;0.0;12346.8;0.0;0.0;180232.53;180232.53;180006.41;209895.6;1697.7443;1697.7443;1695.6143;20150901;106.16
195003049;RVATAp_14;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;60;300;20191201;Single;150000.0;142500.0;quarterly;0.05;1.032;1.0;0.0;7740.0;0.0;0.0;135207.85;135207.85;135042.03;154800.0;1273.6233;1273.6233;1272.0613;20150901;106.16
195003051;RVATp_14;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;0;240;20141201;Single;143502.0;136326.9;monthly;0.05;1.0;1.0;0.0;7174.8;5381.1;0.0;124668.23;124070.33;123917.98;138114.9;1174.3428;1168.7107;1167.2756;20150901;106.16
195003052;RVATAp_14;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;60;240;20191201;Single;60606.0;57575.7;monthly;0.06666667;1.0098;1.0;0.0;4080.0;0.0;0.0;54608.42;54608.42;54539.05;61200.0;514.3973;514.3973;513.7439;20150901;106.16
195003053;RVATp_14;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;0;240;20141201;Single;109168.0;103709.6;monthly;0.05;0.9999;1.0;0.0;5457.6;4093.2;0.0;94840.61;94385.81;94269.91;105058.8;893.3742;889.0901;887.9984;20150901;106.16
195003054;RVATp_14;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;0;240;20141201;Single;47313.0;44947.35;quarterly;0.05;1.0;1.0;0.0;2365.6;1774.2;0.0;41492.28;40900.88;40850.65;45537.8;390.8466;385.2758;384.8027;20150901;106.16
195003055;RVATAp_14;0.05;BFI Swiss TargetVol 5%;CHF;20141201;20141201;20141201;24;240;20161201;Single;138301.0;131385.95;monthly;0.055555556;1.0039;1.0;0.0;7713.6;0.0;0.0;124650.2;124650.2;124495.87;138844.8;1174.1729;1174.1729;1172.7192;20150901;106.16
195003056;RVATAp_14;0.05;BFI Swiss TargetVol 5%;CHF;20150101;20150101;20150101;24;240;20170101;Single;220000.0;209000.0;quarterly;0.055555556;1.004;1.0;0.0;12270.8;0.0;0.0;200085.94;200085.94;199838.51;220874.4;1884.7583;1884.7583;1882.4276;20150901;106.16
