TIME,DURATION_MONTH_BL_CH,IND_CONTRACT_PERIOD_BL_CH,IND_DEFERAL_PERIOD_BL_CH,IND_RATCHET_MONTH_BL_CH,IND_COUPON_DATE_BL_CH,IND_BONUS_VALUATION_DATE_BL_CH,IND_BONUS_PAYMENT_DATE_BL_CH,FUND_RETURN,DISCOUNT_FACTOR,YEAR_BL_CH,MONTH_BL_CH,DURATION_YEAR_BL_CH,DATE_YEAR_BL_CH,DATE_MONTH_BL_CH,ACCOUNT_VALUE_END_BL_CH,ACCOUNT_VALUE_BEF_COUPON_BL_CH,SURVIVAL_INDEX_STEP_BL_CH,SURVIVAL_INDEX_BL_CH,CLAIMS_WB_BL_CH,BASIS_KAPITAL_BL_CH,COUPON_VALUE_BL_CH,ADD_COUPON_RATCHET_BL_CH,PERFORMANCE_BONUS_VAL_BL_CH,BONUS_VAL_BL_CH,FUND_FEES_VAL_BL_CH,DYNAMIC_LAPSE_CH,ITM_VAL_BL_CH,LAPSE_VAL_BL_CH,HEDGE_COST_FEES_BL_CH,FIXED_CHARGE_VALUE_BL_CH,
52,3,1,0,0,1,0,1,5.74616006368656e-006,0.988407625219399,5,52,4,2019,12,41782.6510523643,42551.0252670933,0.99831785744726,0.91617758313875,0,50355.1355599886,740.500531571895,0,0,0,53.344777898198,0.00168214255273957,0.833809670663836,71.6974956728706,27.8736831570142,0,
53,4,1,0,0,1,0,1,0.000128364353231372,0.987538350805659,5,53,4,2020,1,40899.041478439,41665.5805996868,0.99831785744726,0.914636441840286,0,49531.1761395967,739.254904117411,0,0,0,52.2283138154554,0.00168214255273957,0.829759479101953,70.205541840702,27.2842171303796,0,
54,5,1,0,0,1,0,1,-0.000112100023443913,0.986495909658496,5,54,4,2020,2,40009.9261346995,40774.6285848273,0.99831785744726,0.91309789296118,0,48709.8462685392,738.011371985874,0,0,0,51.1238018480488,0.00168214255273957,0.825723204374771,68.7043082551619,26.6910781418943,0,
55,6,1,0,0,1,0,1,4.98561984886314e-005,0.985712653075319,5,55,4,2020,3,39131.8116335306,39894.6868431242,0.99831785744726,0.911561932140613,0,47891.1394317408,736.769931652651,0,0,0,50.0124076683744,0.00168214255273957,0.821392987243755,67.2216267258187,26.105277940981,0,
56,7,1,0,0,1,0,1,6.086427003271e-005,0.984753158756628,5,56,4,2020,4,38258.4783408853,39019.5315878232,0.99831785744726,0.910028555025102,0,47075.0491286045,735.530579599039,0,0,0,48.9147645419132,0.00168214255273957,0.81709919826203,65.7470103156106,25.5226673388161,0,
57,8,1,0,0,1,0,1,1.5581483478273e-005,0.9840210159806,5,57,4,2020,5,37387.7394950559,38146.9745948899,0.99831785744726,0.908497757268486,0,46261.5688729807,734.293312312254,0,0,0,47.8230979261066,0.00168214255273957,0.812712446382517,64.2767719175349,24.9417875217184,0,
58,9,1,0,0,1,0,1,-0.000151202812348803,0.983189580023379,5,58,4,2020,6,36515.130519125,37272.5483055299,0.99831785744726,0.906969534531916,0,45450.6921931376,733.058126285422,0,0,0,46.7346743688199,0.00168214255273957,0.808181399937181,62.803383798116,24.3596601194963,0,
59,10,1,0,0,1,0,1,-3.35726089393262e-005,0.982283368860379,5,59,4,2020,7,35651.307472706,36406.9158846347,0.99831785744726,0.905443882483842,0,44642.4126317304,731.825018017565,0,0,0,45.6439131489063,0.00168214255273957,0.803400977128315,61.3448131441339,23.7833939110781,0,
60,11,1,0,0,1,1,1,2.47160247666001e-005,0.9812827214277,5,60,4,2020,8,34794.0247898109,35547.8324232363,0.998320807002095,0.903923467456379,0,43836.853262458,730.596142571618,0,0,0,44.5641343408826,0.00167919299790531,0.798597239060646,59.792073727343,23.2114908537764,0,
61,0,1,0,0,1,0,1,-7.36523300050462e-005,0.980171540049032,6,61,5,2020,9,33937.9604414882,34689.9776708412,0.998331070055097,0.90241488251364,0,43034.3157965664,729.37682879165,0,0,0,43.4925309872636,0.00166892994490267,0.79371629577273,57.9919269863821,22.6404005613664,0,
